date,EmployeeID,status
3/6/2034,EMP3320,Present
3/7/2034,EMP3321,Present
3/8/2034,EMP3322,Absent
3/9/2034,EMP3323,Present
3/10/2034,EMP3324,Present
3/11/2034,EMP3325,Present
3/12/2034,EMP3326,Present
3/13/2034,EMP3327,Present
3/14/2034,EMP3328,Present
3/15/2034,EMP3329,Absent
3/16/2034,EMP3330,Present
3/17/2034,EMP3331,Present
3/18/2034,EMP3332,Present
3/19/2034,EMP3333,Present
3/20/2034,EMP3334,Present
3/21/2034,EMP3335,Present
3/22/2034,EMP3336,Present
3/23/2034,EMP3337,Present
3/24/2034,EMP3338,Present
3/25/2034,EMP3339,Present
3/26/2034,EMP3340,Present
3/27/2034,EMP3341,Present
3/28/2034,EMP3342,Present
3/29/2034,EMP3343,Present
3/30/2034,EMP3344,Absent
3/31/2034,EMP3345,Absent
4/1/2034,EMP3346,Present
4/2/2034,EMP3347,Present
4/3/2034,EMP3348,Present
4/4/2034,EMP3349,Absent
4/5/2034,EMP3350,Present
4/6/2034,EMP3351,Present
4/7/2034,EMP3352,Absent
4/8/2034,EMP3353,Present
4/9/2034,EMP3354,Present
4/10/2034,EMP3355,Present
4/11/2034,EMP3356,Present
4/12/2034,EMP3357,Present
4/13/2034,EMP3358,Present
4/14/2034,EMP3359,Present
4/15/2034,EMP3360,Present
4/16/2034,EMP3361,Present
4/17/2034,EMP3362,Present
4/18/2034,EMP3363,Present
4/19/2034,EMP3364,Present
4/20/2034,EMP3365,Present
4/21/2034,EMP3366,Present
4/22/2034,EMP3367,Present
4/23/2034,EMP3368,Present
4/24/2034,EMP3369,Present
4/25/2034,EMP3370,Present
4/26/2034,EMP3371,Present
4/27/2034,EMP3372,Present
4/28/2034,EMP3373,Present
4/29/2034,EMP3374,Present
4/30/2034,EMP3375,Present
5/1/2034,EMP3376,Present
5/2/2034,EMP3377,Present
5/3/2034,EMP3378,Present
5/4/2034,EMP3379,Present
5/5/2034,EMP3380,Present
5/6/2034,EMP3381,Absent
5/7/2034,EMP3382,Absent
5/8/2034,EMP3383,Present
5/9/2034,EMP3384,Absent
5/10/2034,EMP3385,Present
5/11/2034,EMP3386,Present
5/12/2034,EMP3387,Present
5/13/2034,EMP3388,Present
5/14/2034,EMP3389,Present
5/15/2034,EMP3390,Present
5/16/2034,EMP3391,Present
5/17/2034,EMP3392,Present
5/18/2034,EMP3393,Present
5/19/2034,EMP3394,Present
5/20/2034,EMP3395,Present
5/21/2034,EMP3396,Present
5/22/2034,EMP3397,Present
5/23/2034,EMP3398,Present
5/24/2034,EMP3399,Present
5/25/2034,EMP3400,Present
5/26/2034,EMP3401,Absent
5/27/2034,EMP3402,Present
5/28/2034,EMP3403,Present
5/29/2034,EMP3404,Absent
5/30/2034,EMP3405,Present
5/31/2034,EMP3406,Present
6/1/2034,EMP3407,Present
6/2/2034,EMP3408,Present
6/3/2034,EMP3409,Absent
6/4/2034,EMP3410,Absent
6/5/2034,EMP3411,Present
6/6/2034,EMP3412,Present
6/7/2034,EMP3413,Absent
6/8/2034,EMP3414,Present
6/9/2034,EMP3415,Present
6/10/2034,EMP3416,Present
6/11/2034,EMP3417,Absent
6/12/2034,EMP3418,Present
6/13/2034,EMP3419,Absent
6/14/2034,EMP3420,Present
6/15/2034,EMP3421,Present
6/16/2034,EMP3422,Present
6/17/2034,EMP3423,Present
6/18/2034,EMP3424,Present
6/19/2034,EMP3425,Present
6/20/2034,EMP3426,Present
6/21/2034,EMP3427,Present
6/22/2034,EMP3428,Absent
6/23/2034,EMP3429,Present
6/24/2034,EMP3430,Absent
6/25/2034,EMP3431,Absent
6/26/2034,EMP3432,Present
6/27/2034,EMP3433,Present
6/28/2034,EMP3434,Absent
6/29/2034,EMP3435,Present
6/30/2034,EMP3436,Absent
7/1/2034,EMP3437,Present
7/2/2034,EMP3438,Absent
7/3/2034,EMP3439,Present
7/4/2034,EMP3440,Present
7/5/2034,EMP3441,Present
7/6/2034,EMP3442,Present
7/7/2034,EMP3443,Present
7/8/2034,EMP3444,Present
7/9/2034,EMP3445,Present
7/10/2034,EMP3446,Absent
7/11/2034,EMP3447,Present
7/12/2034,EMP3448,Present
7/13/2034,EMP3449,Present
7/14/2034,EMP3450,Present
7/15/2034,EMP3451,Present
7/16/2034,EMP3452,Present
7/17/2034,EMP3453,Absent
7/18/2034,EMP3454,Present
7/19/2034,EMP3455,Present
7/20/2034,EMP3456,Present
7/21/2034,EMP3457,Present
7/22/2034,EMP3458,Present
7/23/2034,EMP3459,Present
7/24/2034,EMP3460,Present
7/25/2034,EMP3461,Present
7/26/2034,EMP3462,Absent
7/27/2034,EMP3463,Present
7/28/2034,EMP3464,Present
7/29/2034,EMP3465,Present
7/30/2034,EMP3466,Present
7/31/2034,EMP3467,Present
8/1/2034,EMP3468,Present
8/2/2034,EMP3469,Present
8/3/2034,EMP3470,Present
8/4/2034,EMP3471,Absent
8/5/2034,EMP3472,Present
8/6/2034,EMP3473,Present
8/7/2034,EMP3474,Absent
8/8/2034,EMP3475,Present
8/9/2034,EMP3476,Absent
8/10/2034,EMP3477,Present
8/11/2034,EMP3478,Present
8/12/2034,EMP3479,Present
8/13/2034,EMP3480,Present
8/14/2034,EMP3481,Present
8/15/2034,EMP3482,Present
8/16/2034,EMP3483,Present
8/17/2034,EMP3484,Present
8/18/2034,EMP3485,Present
8/19/2034,EMP3486,Present
8/20/2034,EMP3487,Present
8/21/2034,EMP3488,Present
8/22/2034,EMP3489,Present
8/23/2034,EMP3490,Present
8/24/2034,EMP3491,Present
8/25/2034,EMP3492,Present
8/26/2034,EMP3493,Present
8/27/2034,EMP3494,Present
8/28/2034,EMP3495,Present
8/29/2034,EMP3496,Present
8/30/2034,EMP3497,Present
8/31/2034,EMP3498,Absent
9/1/2034,EMP3499,Present
9/2/2034,EMP3500,Present
9/3/2034,EMP3501,Present
9/4/2034,EMP3502,Present
9/5/2034,EMP3503,Present
9/6/2034,EMP3504,Present
9/7/2034,EMP3505,Present
9/8/2034,EMP3506,Present
9/9/2034,EMP3507,Absent
9/10/2034,EMP3508,Present
9/11/2034,EMP3509,Present
9/12/2034,EMP3510,Present
9/13/2034,EMP3511,Present
9/14/2034,EMP3512,Present
9/15/2034,EMP3513,Present
9/16/2034,EMP3514,Absent
9/17/2034,EMP3515,Present
9/18/2034,EMP3516,Absent
9/19/2034,EMP3517,Present
9/20/2034,EMP3518,Present
9/21/2034,EMP3519,Present
9/22/2034,EMP3520,Present
9/23/2034,EMP3521,Absent
9/24/2034,EMP3522,Present
9/25/2034,EMP3523,Present
9/26/2034,EMP3524,Present
9/27/2034,EMP3525,Present
9/28/2034,EMP3526,Present
9/29/2034,EMP3527,Present
9/30/2034,EMP3528,Present
10/1/2034,EMP3529,Present
10/2/2034,EMP3530,Present
10/3/2034,EMP3531,Present
10/4/2034,EMP3532,Present
10/5/2034,EMP3533,Present
10/6/2034,EMP3534,Present
10/7/2034,EMP3535,Absent
10/8/2034,EMP3536,Present
10/9/2034,EMP3537,Present
10/10/2034,EMP3538,Present
10/11/2034,EMP3539,Present
10/12/2034,EMP3540,Absent
10/13/2034,EMP3541,Present
10/14/2034,EMP3542,Present
10/15/2034,EMP3543,Present
10/16/2034,EMP3544,Present
10/17/2034,EMP3545,Present
10/18/2034,EMP3546,Present
10/19/2034,EMP3547,Present
10/20/2034,EMP3548,Present
10/21/2034,EMP3549,Absent
10/22/2034,EMP3550,Present
10/23/2034,EMP3551,Present
10/24/2034,EMP3552,Present
10/25/2034,EMP3553,Present
10/26/2034,EMP3554,Present
10/27/2034,EMP3555,Present
10/28/2034,EMP3556,Present
10/29/2034,EMP3557,Present
10/30/2034,EMP3558,Present
10/31/2034,EMP3559,Present
11/1/2034,EMP3560,Absent
11/2/2034,EMP3561,Present
11/3/2034,EMP3562,Present
11/4/2034,EMP3563,Present
11/5/2034,EMP3564,Present
11/6/2034,EMP3565,Present
11/7/2034,EMP3566,Absent
11/8/2034,EMP3567,Present
11/9/2034,EMP3568,Present
11/10/2034,EMP3569,Present
11/11/2034,EMP3570,Present
11/12/2034,EMP3571,Absent
11/13/2034,EMP3572,Present
11/14/2034,EMP3573,Present
11/15/2034,EMP3574,Present
11/16/2034,EMP3575,Present
11/17/2034,EMP3576,Present
11/18/2034,EMP3577,Present
11/19/2034,EMP3578,Present
11/20/2034,EMP3579,Present
11/21/2034,EMP3580,Present
11/22/2034,EMP3581,Present
11/23/2034,EMP3582,Present
11/24/2034,EMP3583,Present
11/25/2034,EMP3584,Present
11/26/2034,EMP3585,Absent
11/27/2034,EMP3586,Present
11/28/2034,EMP3587,Present
11/29/2034,EMP3588,Present
11/30/2034,EMP3589,Present
12/1/2034,EMP3590,Absent
12/2/2034,EMP3591,Present
12/3/2034,EMP3592,Present
12/4/2034,EMP3593,Present
12/5/2034,EMP3594,Present
12/6/2034,EMP3595,Absent
12/7/2034,EMP3596,Absent
12/8/2034,EMP3597,Present
12/9/2034,EMP3598,Present
12/10/2034,EMP3599,Present
12/11/2034,EMP3600,Present
12/12/2034,EMP3601,Present
12/13/2034,EMP3602,Present
12/14/2034,EMP3603,Present
12/15/2034,EMP3604,Present
12/16/2034,EMP3605,Present
12/17/2034,EMP3606,Present
12/18/2034,EMP3607,Present
12/19/2034,EMP3608,Present
12/20/2034,EMP3609,Present
12/21/2034,EMP3610,Present
12/22/2034,EMP3611,Present
12/23/2034,EMP3612,Present
12/24/2034,EMP3613,Present
12/25/2034,EMP3614,Present
12/26/2034,EMP3615,Absent
12/27/2034,EMP3616,Present
12/28/2034,EMP3617,Present
12/29/2034,EMP3618,Present
12/30/2034,EMP3619,Present
12/31/2034,EMP3620,Present
1/1/2035,EMP3621,Present
1/2/2035,EMP3622,Present
1/3/2035,EMP3623,Absent
1/4/2035,EMP3624,Present
1/5/2035,EMP3625,Present
1/6/2035,EMP3626,Absent
1/7/2035,EMP3627,Present
1/8/2035,EMP3628,Present
1/9/2035,EMP3629,Present
1/10/2035,EMP3630,Present
1/11/2035,EMP3631,Absent
1/12/2035,EMP3632,Present
1/13/2035,EMP3633,Present
1/14/2035,EMP3634,Absent
1/15/2035,EMP3635,Present
1/16/2035,EMP3636,Present
1/17/2035,EMP3637,Present
1/18/2035,EMP3638,Present
1/19/2035,EMP3639,Present
1/20/2035,EMP3640,Present
1/21/2035,EMP3641,Present
1/22/2035,EMP3642,Present
1/23/2035,EMP3643,Present
1/24/2035,EMP3644,Present
1/25/2035,EMP3645,Present
1/26/2035,EMP3646,Absent
1/27/2035,EMP3647,Present
1/28/2035,EMP3648,Present
1/29/2035,EMP3649,Present
1/30/2035,EMP3650,Present
1/31/2035,EMP3651,Present
2/1/2035,EMP3652,Present
2/2/2035,EMP3653,Present
2/3/2035,EMP3654,Present
2/4/2035,EMP3655,Present
2/5/2035,EMP3656,Present
2/6/2035,EMP3657,Present
2/7/2035,EMP3658,Present
2/8/2035,EMP3659,Present
2/9/2035,EMP3660,Present
2/10/2035,EMP3661,Absent
2/11/2035,EMP3662,Present
2/12/2035,EMP3663,Present
2/13/2035,EMP3664,Present
2/14/2035,EMP3665,Present
2/15/2035,EMP3666,Present
2/16/2035,EMP3667,Present
2/17/2035,EMP3668,Present
2/18/2035,EMP3669,Present
2/19/2035,EMP3670,Present
2/20/2035,EMP3671,Present
2/21/2035,EMP3672,Present
2/22/2035,EMP3673,Present
2/23/2035,EMP3674,Present
2/24/2035,EMP3675,Present
2/25/2035,EMP3676,Present
2/26/2035,EMP3677,Present
2/27/2035,EMP3678,Absent
2/28/2035,EMP3679,Present
3/1/2035,EMP3680,Absent
3/2/2035,EMP3681,Present
3/3/2035,EMP3682,Present
3/4/2035,EMP3683,Present
3/5/2035,EMP3684,Present
3/6/2035,EMP3685,Present
3/7/2035,EMP3686,Present
3/8/2035,EMP3687,Present
3/9/2035,EMP3688,Present
3/10/2035,EMP3689,Present
3/11/2035,EMP3690,Present
3/12/2035,EMP3691,Present
3/13/2035,EMP3692,Present
3/14/2035,EMP3693,Present
3/15/2035,EMP3694,Present
3/16/2035,EMP3695,Present
3/17/2035,EMP3696,Present
3/18/2035,EMP3697,Present
3/19/2035,EMP3698,Present
3/20/2035,EMP3699,Present
3/21/2035,EMP3700,Absent
3/22/2035,EMP3701,Present
3/23/2035,EMP3702,Present
3/24/2035,EMP3703,Present
3/25/2035,EMP3704,Present
3/26/2035,EMP3705,Present
3/27/2035,EMP3706,Present
3/28/2035,EMP3707,Present
3/29/2035,EMP3708,Present
3/30/2035,EMP3709,Present
3/31/2035,EMP3710,Present
4/1/2035,EMP3711,Present
4/2/2035,EMP3712,Present
4/3/2035,EMP3713,Present
4/4/2035,EMP3714,Present
4/5/2035,EMP3715,Present
4/6/2035,EMP3716,Present
4/7/2035,EMP3717,Absent
4/8/2035,EMP3718,Present
4/9/2035,EMP3719,Present
4/10/2035,EMP3720,Present
4/11/2035,EMP3721,Present
4/12/2035,EMP3722,Present
4/13/2035,EMP3723,Present
4/14/2035,EMP3724,Present
4/15/2035,EMP3725,Present
4/16/2035,EMP3726,Present
4/17/2035,EMP3727,Present
4/18/2035,EMP3728,Present
4/19/2035,EMP3729,Present
4/20/2035,EMP3730,Present
4/21/2035,EMP3731,Present
4/22/2035,EMP3732,Present
4/23/2035,EMP3733,Present
4/24/2035,EMP3734,Present
4/25/2035,EMP3735,Present
4/26/2035,EMP3736,Present
4/27/2035,EMP3737,Present
4/28/2035,EMP3738,Present
4/29/2035,EMP3739,Present
4/30/2035,EMP3740,Present
5/1/2035,EMP3741,Present
5/2/2035,EMP3742,Present
5/3/2035,EMP3743,Absent
5/4/2035,EMP3744,Present
5/5/2035,EMP3745,Present
5/6/2035,EMP3746,Absent
5/7/2035,EMP3747,Present
5/8/2035,EMP3748,Present
5/9/2035,EMP3749,Present
5/10/2035,EMP3750,Present
5/11/2035,EMP3751,Present
5/12/2035,EMP3752,Present
5/13/2035,EMP3753,Absent
5/14/2035,EMP3754,Present
5/15/2035,EMP3755,Present
5/16/2035,EMP3756,Present
5/17/2035,EMP3757,Present
5/18/2035,EMP3758,Present
5/19/2035,EMP3759,Present
5/20/2035,EMP3760,Present
5/21/2035,EMP3761,Present
5/22/2035,EMP3762,Present
5/23/2035,EMP3763,Present
5/24/2035,EMP3764,Present
5/25/2035,EMP3765,Present
5/26/2035,EMP3766,Present
5/27/2035,EMP3767,Present
5/28/2035,EMP3768,Present
5/29/2035,EMP3769,Present
5/30/2035,EMP3770,Present
5/31/2035,EMP3771,Absent
6/1/2035,EMP3772,Present
6/2/2035,EMP3773,Present
6/3/2035,EMP3774,Present
6/4/2035,EMP3775,Present
6/5/2035,EMP3776,Present
6/6/2035,EMP3777,Present
6/7/2035,EMP3778,Present
6/8/2035,EMP3779,Present
6/9/2035,EMP3780,Present
6/10/2035,EMP3781,Present
6/11/2035,EMP3782,Present
6/12/2035,EMP3783,Present
6/13/2035,EMP3784,Present
6/14/2035,EMP3785,Present
6/15/2035,EMP3786,Absent
6/16/2035,EMP3787,Absent
6/17/2035,EMP3788,Present
6/18/2035,EMP3789,Present
6/19/2035,EMP3790,Present
6/20/2035,EMP3791,Present
6/21/2035,EMP3792,Present
6/22/2035,EMP3793,Present
6/23/2035,EMP3794,Present
6/24/2035,EMP3795,Present
6/25/2035,EMP3796,Present
6/26/2035,EMP3797,Present
6/27/2035,EMP3798,Present
6/28/2035,EMP3799,Absent
6/29/2035,EMP3800,Present
6/30/2035,EMP3801,Present
7/1/2035,EMP3802,Present
7/2/2035,EMP3803,Absent
7/3/2035,EMP3804,Absent
7/4/2035,EMP3805,Present
7/5/2035,EMP3806,Absent
7/6/2035,EMP3807,Present
7/7/2035,EMP3808,Present
7/8/2035,EMP3809,Present
7/9/2035,EMP3810,Present
7/10/2035,EMP3811,Present
7/11/2035,EMP3812,Present
7/12/2035,EMP3813,Present
7/13/2035,EMP3814,Present
7/14/2035,EMP3815,Present
7/15/2035,EMP3816,Present
7/16/2035,EMP3817,Present
7/17/2035,EMP3818,Present
7/18/2035,EMP3819,Present
7/19/2035,EMP3820,Present
7/20/2035,EMP3821,Present
7/21/2035,EMP3822,Present
7/22/2035,EMP3823,Present
7/23/2035,EMP3824,Present
7/24/2035,EMP3825,Present
7/25/2035,EMP3826,Present
7/26/2035,EMP3827,Present
7/27/2035,EMP3828,Present
7/28/2035,EMP3829,Present
7/29/2035,EMP3830,Present
7/30/2035,EMP3831,Present
7/31/2035,EMP3832,Present
8/1/2035,EMP3833,Present
8/2/2035,EMP3834,Present
8/3/2035,EMP3835,Present
8/4/2035,EMP3836,Present
8/5/2035,EMP3837,Present
8/6/2035,EMP3838,Absent
8/7/2035,EMP3839,Present
8/8/2035,EMP3840,Present
8/9/2035,EMP3841,Present
8/10/2035,EMP3842,Present
8/11/2035,EMP3843,Present
8/12/2035,EMP3844,Present
8/13/2035,EMP3845,Present
8/14/2035,EMP3846,Absent
8/15/2035,EMP3847,Present
8/16/2035,EMP3848,Present
8/17/2035,EMP3849,Present
8/18/2035,EMP3850,Present
8/19/2035,EMP3851,Present
8/20/2035,EMP3852,Present
8/21/2035,EMP3853,Absent
8/22/2035,EMP3854,Present
8/23/2035,EMP3855,Absent
8/24/2035,EMP3856,Present
8/25/2035,EMP3857,Present
8/26/2035,EMP3858,Present
8/27/2035,EMP3859,Absent
8/28/2035,EMP3860,Absent
8/29/2035,EMP3861,Present
8/30/2035,EMP3862,Present
8/31/2035,EMP3863,Present
9/1/2035,EMP3864,Present
9/2/2035,EMP3865,Absent
9/3/2035,EMP3866,Present
9/4/2035,EMP3867,Absent
9/5/2035,EMP3868,Present
9/6/2035,EMP3869,Present
9/7/2035,EMP3870,Present
9/8/2035,EMP3871,Present
9/9/2035,EMP3872,Absent
9/10/2035,EMP3873,Present
9/11/2035,EMP3874,Present
9/12/2035,EMP3875,Present
9/13/2035,EMP3876,Present
9/14/2035,EMP3877,Present
9/15/2035,EMP3878,Present
9/16/2035,EMP3879,Present
9/17/2035,EMP3880,Present
9/18/2035,EMP3881,Present
9/19/2035,EMP3882,Present
9/20/2035,EMP3883,Present
9/21/2035,EMP3884,Present
9/22/2035,EMP3885,Absent
9/23/2035,EMP3886,Present
9/24/2035,EMP3887,Present
9/25/2035,EMP3888,Present
9/26/2035,EMP3889,Present
9/27/2035,EMP3890,Present
9/28/2035,EMP3891,Present
9/29/2035,EMP3892,Present
9/30/2035,EMP3893,Present
10/1/2035,EMP3894,Present
10/2/2035,EMP3895,Present
10/3/2035,EMP3896,Present
10/4/2035,EMP3897,Present
10/5/2035,EMP3898,Present
10/6/2035,EMP3899,Present
10/7/2035,EMP3900,Present
10/8/2035,EMP3901,Present
10/9/2035,EMP3902,Present
10/10/2035,EMP3903,Present
10/11/2035,EMP3904,Present
10/12/2035,EMP3905,Present
10/13/2035,EMP3906,Present
10/14/2035,EMP3907,Present
10/15/2035,EMP3908,Present
10/16/2035,EMP3909,Present
10/17/2035,EMP3910,Present
10/18/2035,EMP3911,Present
10/19/2035,EMP3912,Present
10/20/2035,EMP3913,Present
10/21/2035,EMP3914,Present
10/22/2035,EMP3915,Present
10/23/2035,EMP3916,Present
10/24/2035,EMP3917,Absent
10/25/2035,EMP3918,Present
10/26/2035,EMP3919,Present
10/27/2035,EMP3920,Present
10/28/2035,EMP3921,Present
10/29/2035,EMP3922,Present
10/30/2035,EMP3923,Present
10/31/2035,EMP3924,Present
11/1/2035,EMP3925,Absent
11/2/2035,EMP3926,Present
11/3/2035,EMP3927,Present
11/4/2035,EMP3928,Present
11/5/2035,EMP3929,Present
11/6/2035,EMP3930,Present
11/7/2035,EMP3931,Present
11/8/2035,EMP3932,Absent
11/9/2035,EMP3933,Present
11/10/2035,EMP3934,Present
11/11/2035,EMP3935,Present
11/12/2035,EMP3936,Present
11/13/2035,EMP3937,Present
11/14/2035,EMP3938,Present
11/15/2035,EMP3939,Present
11/16/2035,EMP3940,Present
11/17/2035,EMP3941,Present
11/18/2035,EMP3942,Present
11/19/2035,EMP3943,Absent
11/20/2035,EMP3944,Present
11/21/2035,EMP3945,Present
11/22/2035,EMP3946,Present
11/23/2035,EMP3947,Present
11/24/2035,EMP3948,Present
11/25/2035,EMP3949,Present
11/26/2035,EMP3950,Present
11/27/2035,EMP3951,Present
11/28/2035,EMP3952,Present
11/29/2035,EMP3953,Present
11/30/2035,EMP3954,Present
12/1/2035,EMP3955,Absent
12/2/2035,EMP3956,Present
12/3/2035,EMP3957,Present
12/4/2035,EMP3958,Present
12/5/2035,EMP3959,Present
12/6/2035,EMP3960,Present
12/7/2035,EMP3961,Present
12/8/2035,EMP3962,Present
12/9/2035,EMP3963,Present
12/10/2035,EMP3964,Present
12/11/2035,EMP3965,Present
12/12/2035,EMP3966,Present
12/13/2035,EMP3967,Present
12/14/2035,EMP3968,Present
12/15/2035,EMP3969,Present
12/16/2035,EMP3970,Present
12/17/2035,EMP3971,Absent
12/18/2035,EMP3972,Absent
12/19/2035,EMP3973,Present
12/20/2035,EMP3974,Present
12/21/2035,EMP3975,Absent
12/22/2035,EMP3976,Present
12/23/2035,EMP3977,Present
12/24/2035,EMP3978,Present
12/25/2035,EMP3979,Present
12/26/2035,EMP3980,Present
12/27/2035,EMP3981,Present
12/28/2035,EMP3982,Present
12/29/2035,EMP3983,Present
12/30/2035,EMP3984,Present
12/31/2035,EMP3985,Present
1/1/2036,EMP3986,Absent
1/2/2036,EMP3987,Absent
1/3/2036,EMP3988,Present
1/4/2036,EMP3989,Absent
1/5/2036,EMP3990,Present
1/6/2036,EMP3991,Present
1/7/2036,EMP3992,Absent
1/8/2036,EMP3993,Present
1/9/2036,EMP3994,Present
1/10/2036,EMP3995,Present
1/11/2036,EMP3996,Absent
1/12/2036,EMP3997,Present
1/13/2036,EMP3998,Present
1/14/2036,EMP3999,Present
1/15/2036,EMP4000,Present
1/16/2036,EMP4001,Present
1/17/2036,EMP4002,Present
1/18/2036,EMP4003,Absent
1/19/2036,EMP4004,Present
1/20/2036,EMP4005,Present
1/21/2036,EMP4006,Present
1/22/2036,EMP4007,Present
1/23/2036,EMP4008,Absent
1/24/2036,EMP4009,Present
1/25/2036,EMP4010,Present
1/26/2036,EMP4011,Present
1/27/2036,EMP4012,Absent
1/28/2036,EMP4013,Present
1/29/2036,EMP4014,Present
1/30/2036,EMP4015,Present
1/31/2036,EMP4016,Present
2/1/2036,EMP4017,Present
2/2/2036,EMP4018,Present
2/3/2036,EMP4019,Present
2/4/2036,EMP4020,Present
2/5/2036,EMP4021,Present
2/6/2036,EMP4022,Present
2/7/2036,EMP4023,Present
2/8/2036,EMP4024,Present
2/9/2036,EMP4025,Present
2/10/2036,EMP4026,Present
2/11/2036,EMP4027,Present
2/12/2036,EMP4028,Present
2/13/2036,EMP4029,Present
2/14/2036,EMP4030,Present
2/15/2036,EMP4031,Present
2/16/2036,EMP4032,Present
2/17/2036,EMP4033,Absent
2/18/2036,EMP4034,Present
2/19/2036,EMP4035,Present
2/20/2036,EMP4036,Present
2/21/2036,EMP4037,Present
2/22/2036,EMP4038,Present
2/23/2036,EMP4039,Present
2/24/2036,EMP4040,Present
2/25/2036,EMP4041,Absent
2/26/2036,EMP4042,Present
2/27/2036,EMP4043,Present
2/28/2036,EMP4044,Present
2/29/2036,EMP4045,Absent
3/1/2036,EMP4046,Present
3/2/2036,EMP4047,Present
3/3/2036,EMP4048,Present
3/4/2036,EMP4049,Present
3/5/2036,EMP4050,Absent
3/6/2036,EMP4051,Present
3/7/2036,EMP4052,Present
3/8/2036,EMP4053,Present
3/9/2036,EMP4054,Absent
3/10/2036,EMP4055,Present
3/11/2036,EMP4056,Absent
3/12/2036,EMP4057,Present
3/13/2036,EMP4058,Present
3/14/2036,EMP4059,Present
3/15/2036,EMP4060,Present
3/16/2036,EMP4061,Present
3/17/2036,EMP4062,Present
3/18/2036,EMP4063,Present
3/19/2036,EMP4064,Present
3/20/2036,EMP4065,Present
3/21/2036,EMP4066,Present
3/22/2036,EMP4067,Present
3/23/2036,EMP4068,Present
3/24/2036,EMP4069,Absent
3/25/2036,EMP4070,Present
3/26/2036,EMP4071,Present
3/27/2036,EMP4072,Present
3/28/2036,EMP4073,Present
3/29/2036,EMP4074,Present
3/30/2036,EMP4075,Present
3/31/2036,EMP4076,Present
4/1/2036,EMP4077,Present
4/2/2036,EMP4078,Present
4/3/2036,EMP4079,Present
4/4/2036,EMP4080,Present
4/5/2036,EMP4081,Present
4/6/2036,EMP4082,Present
4/7/2036,EMP4083,Present
4/8/2036,EMP4084,Present
4/9/2036,EMP4085,Present
4/10/2036,EMP4086,Present
4/11/2036,EMP4087,Absent
4/12/2036,EMP4088,Present
4/13/2036,EMP4089,Absent
4/14/2036,EMP4090,Present
4/15/2036,EMP4091,Absent
4/16/2036,EMP4092,Present
4/17/2036,EMP4093,Present
4/18/2036,EMP4094,Present
4/19/2036,EMP4095,Present
4/20/2036,EMP4096,Present
4/21/2036,EMP4097,Present
4/22/2036,EMP4098,Present
4/23/2036,EMP4099,Present
4/24/2036,EMP4100,Absent
4/25/2036,EMP4101,Present
4/26/2036,EMP4102,Present
4/27/2036,EMP4103,Present
4/28/2036,EMP4104,Present
4/29/2036,EMP4105,Present
4/30/2036,EMP4106,Present
5/1/2036,EMP4107,Absent
5/2/2036,EMP4108,Absent
5/3/2036,EMP4109,Present
5/4/2036,EMP4110,Present
5/5/2036,EMP4111,Present
5/6/2036,EMP4112,Present
5/7/2036,EMP4113,Present
5/8/2036,EMP4114,Present
5/9/2036,EMP4115,Present
5/10/2036,EMP4116,Present
5/11/2036,EMP4117,Present
5/12/2036,EMP4118,Present
5/13/2036,EMP4119,Present
5/14/2036,EMP4120,Absent
5/15/2036,EMP4121,Present
5/16/2036,EMP4122,Present
5/17/2036,EMP4123,Present
5/18/2036,EMP4124,Present
5/19/2036,EMP4125,Present
5/20/2036,EMP4126,Present
5/21/2036,EMP4127,Present
5/22/2036,EMP4128,Absent
5/23/2036,EMP4129,Absent
5/24/2036,EMP4130,Present
5/25/2036,EMP4131,Present
5/26/2036,EMP4132,Present
5/27/2036,EMP4133,Present
5/28/2036,EMP4134,Present
5/29/2036,EMP4135,Absent
5/30/2036,EMP4136,Present
5/31/2036,EMP4137,Present
6/1/2036,EMP4138,Present
6/2/2036,EMP4139,Present
6/3/2036,EMP4140,Present
6/4/2036,EMP4141,Present
6/5/2036,EMP4142,Present
6/6/2036,EMP4143,Present
6/7/2036,EMP4144,Present
6/8/2036,EMP4145,Present
6/9/2036,EMP4146,Present
6/10/2036,EMP4147,Absent
6/11/2036,EMP4148,Present
6/12/2036,EMP4149,Present
6/13/2036,EMP4150,Present
6/14/2036,EMP4151,Present
6/15/2036,EMP4152,Present
6/16/2036,EMP4153,Present
6/17/2036,EMP4154,Present
6/18/2036,EMP4155,Present
6/19/2036,EMP4156,Present
6/20/2036,EMP4157,Present
6/21/2036,EMP4158,Present
6/22/2036,EMP4159,Present
6/23/2036,EMP4160,Present
6/24/2036,EMP4161,Present
6/25/2036,EMP4162,Present
6/26/2036,EMP4163,Present
6/27/2036,EMP4164,Present
6/28/2036,EMP4165,Absent
6/29/2036,EMP4166,Present
6/30/2036,EMP4167,Present
7/1/2036,EMP4168,Present
7/2/2036,EMP4169,Present
7/3/2036,EMP4170,Absent
7/4/2036,EMP4171,Present
7/5/2036,EMP4172,Present
7/6/2036,EMP4173,Present
7/7/2036,EMP4174,Present
7/8/2036,EMP4175,Present
7/9/2036,EMP4176,Present
7/10/2036,EMP4177,Present
7/11/2036,EMP4178,Present
7/12/2036,EMP4179,Present
7/13/2036,EMP4180,Present
7/14/2036,EMP4181,Present
7/15/2036,EMP4182,Present
7/16/2036,EMP4183,Present
7/17/2036,EMP4184,Present
7/18/2036,EMP4185,Present
7/19/2036,EMP4186,Present
